ip,date,time,zone,cik,accession,extention,code,size,idx,norefer,noagent,find,crawler,browser
216.246.75.aab,2012-02-12,00:00:36,500.0,1425597.0,0001144204-11-051156,-index.htm,200.0,6713.0,1.0,1.0,0.0,0.0,1.0,
216.246.75.aab,2012-02-12,00:00:36,500.0,1024446.0,0001292814-08-003300,net-20080930_pre.xml,200.0,107882.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:36,500.0,1156375.0,0001193125-08-247657,cme-20080930_pre.xml,200.0,750456.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:36,500.0,1024446.0,0001292814-08-003300,net-20080930_cal.xml,200.0,67223.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:36,500.0,1145255.0,0001193125-11-341878,.txt,200.0,629985.0,0.0,1.0,0.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:36,500.0,45288.0,0000950135-08-007741,jhnbx-20080531_lab.xml,200.0,70783.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:36,500.0,933738.0,0001157523-08-009470,eng-20080930.xml,200.0,10583.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:36,500.0,318771.0,0000318771-08-000021,dna-20080930_lab.xml,200.0,159224.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:36,500.0,318771.0,0000318771-08-000021,dna-20080930.xml,200.0,70174.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:36,500.0,899749.0,0001193125-08-240848,hr-20080930_pre.xml,200.0,729718.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:36,500.0,748268.0,0001144204-11-051783,-index.htm,200.0,6327.0,1.0,1.0,0.0,0.0,1.0,
216.246.75.aab,2012-02-12,00:00:36,500.0,1159508.0,0000950103-12-000101,.txt,200.0,2174794.0,0.0,1.0,0.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:36,500.0,1383312.0,0001193125-08-240930,br-20080930_cal.xml,200.0,54952.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:36,500.0,30625.0,0000950134-08-021063,fls-20080930_lab.xml,200.0,81529.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:36,500.0,748268.0,0001144204-11-051777,-index.htm,200.0,6327.0,1.0,1.0,0.0,0.0,1.0,
216.246.75.aab,2012-02-12,00:00:36,500.0,200406.0,0000950123-08-016165,jnj-20080928_lab.xml,200.0,67412.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:36,500.0,821536.0,0001144204-11-051642,-index.htm,200.0,6608.0,1.0,1.0,0.0,0.0,1.0,
216.246.75.aab,2012-02-12,00:00:36,500.0,1368007.0,0001193125-08-244486,nyx-20080930.xml,200.0,107277.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:36,500.0,1167178.0,0001104659-12-008879,a4.xml,304.0,,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:36,500.0,731766.0,0001193125-08-244551,unh-20071231.xml,200.0,188102.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:36,500.0,818686.0,0001193125-08-245185,teva-20081107_cal.xml,200.0,70122.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:36,500.0,818686.0,0001193125-08-245185,teva-20081107.xml,200.0,108890.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:36,500.0,1261888.0,0001144204-11-051244,-index.htm,200.0,7792.0,1.0,1.0,0.0,0.0,1.0,
216.246.75.aab,2012-02-12,00:00:36,500.0,26172.0,0001104659-08-074169,cmi-20081231_pre.xml,200.0,113074.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:36,500.0,1472625.0,0001104659-12-008879,-index.htm,200.0,6684.0,1.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:36,500.0,26172.0,0001104659-08-074169,cmi-20081231_cal.xml,200.0,62589.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:36,500.0,26172.0,0001104659-08-074169,cmi-20081231.xml,200.0,577644.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.afh,2012-02-12,00:00:36,500.0,1167178.0,0001104659-12-008880,-index.htm,200.0,6692.0,1.0,1.0,1.0,0.0,0.0,
69.22.163.bfc,2012-02-12,00:00:36,500.0,1268770.0,0001181431-09-041667,.txt-index.htm,200.0,6478.0,1.0,1.0,0.0,0.0,0.0,chr
69.22.163.bfc,2012-02-12,00:00:36,500.0,1156375.0,0001193125-09-053974,cme-20081231_lab.xml,304.0,,0.0,1.0,1.0,0.0,0.0,
69.22.163.bfc,2012-02-12,00:00:36,500.0,1156375.0,0001193125-09-053974,cme-20081231.xml,304.0,,0.0,1.0,1.0,0.0,0.0,
69.22.163.bfc,2012-02-12,00:00:36,500.0,1410077.0,0001140361-09-019942,.txt-index.htm,200.0,6804.0,1.0,1.0,0.0,0.0,0.0,chr
69.22.163.bfc,2012-02-12,00:00:36,500.0,1006281.0,0001144204-09-046325,.txt-index.htm,200.0,8135.0,1.0,1.0,0.0,0.0,0.0,chr
69.22.163.bfc,2012-02-12,00:00:36,500.0,1156375.0,0001193125-09-053974,cme-20081231.xml,304.0,,0.0,1.0,1.0,0.0,0.0,
69.22.163.bfc,2012-02-12,00:00:36,500.0,1410077.0,0001140361-09-019942,.txt-index.htm,200.0,6804.0,1.0,1.0,0.0,0.0,0.0,chr
69.22.163.bfc,2012-02-12,00:00:36,500.0,1006281.0,0001144204-09-046325,.txt-index.htm,200.0,8135.0,1.0,1.0,0.0,0.0,0.0,chr
69.22.163.bfc,2012-02-12,00:00:36,500.0,1368007.0,0001193125-09-056800,nyx-20081231_pre.xml,200.0,111542.0,0.0,1.0,1.0,0.0,0.0,
69.22.163.bfc,2012-02-12,00:00:36,500.0,921768.0,0000950123-09-039127,.txt-index.htm,200.0,10673.0,1.0,1.0,0.0,0.0,0.0,chr
69.22.163.bfc,2012-02-12,00:00:36,500.0,1135856.0,0001135856-09-000067,.txt-index.htm,200.0,5870.0,1.0,1.0,0.0,0.0,0.0,chr
69.22.163.bfc,2012-02-12,00:00:36,500.0,826154.0,0000826154-09-000025,.txt-index.htm,200.0,6708.0,1.0,1.0,0.0,0.0,0.0,chr
69.22.163.bfc,2012-02-12,00:00:36,500.0,86144.0,0001193125-09-052240,swy-20090103_cal.xml,304.0,,0.0,1.0,1.0,0.0,0.0,
69.22.163.bfc,2012-02-12,00:00:36,500.0,1156375.0,0001193125-09-053974,cme-20081231_pre.xml,304.0,,0.0,1.0,1.0,0.0,0.0,
69.22.163.bfc,2012-02-12,00:00:36,500.0,823535.0,0000880195-09-000222,.txt-index.htm,200.0,55777.0,1.0,1.0,0.0,0.0,0.0,chr
69.22.163.bfc,2012-02-12,00:00:36,500.0,1156375.0,0001193125-09-053974,cme-20081231_lab.xml,304.0,,0.0,1.0,1.0,0.0,0.0,
69.22.163.bfc,2012-02-12,00:00:36,500.0,1268770.0,0001181431-09-041667,.txt-index.htm,200.0,6478.0,1.0,1.0,0.0,0.0,0.0,chr
69.22.163.bfc,2012-02-12,00:00:36,500.0,1368007.0,0001193125-09-056800,nyx-20081231_pre.xml,200.0,111542.0,0.0,1.0,1.0,0.0,0.0,
69.22.163.dff,2012-02-12,00:00:36,500.0,849869.0,0000849869-09-000109,.txt-index.htm,200.0,6758.0,1.0,1.0,0.0,0.0,0.0,chr
69.22.163.dff,2012-02-12,00:00:36,500.0,1384250.0,0001144204-09-046200,.txt-index.htm,200.0,5936.0,1.0,1.0,0.0,0.0,0.0,chr
69.22.163.dff,2012-02-12,00:00:36,500.0,849869.0,0000849869-09-000109,.txt-index.htm,200.0,6758.0,1.0,1.0,0.0,0.0,0.0,chr
69.22.163.dff,2012-02-12,00:00:36,500.0,1384250.0,0001144204-09-046200,.txt-index.htm,200.0,5936.0,1.0,1.0,0.0,0.0,0.0,chr
69.22.163.dff,2012-02-12,00:00:36,500.0,1135449.0,0000950123-09-039250,.txt-index.htm,200.0,5580.0,1.0,1.0,0.0,0.0,0.0,chr
69.22.163.dff,2012-02-12,00:00:36,500.0,1337016.0,0001337016-09-000003,.txt-index.htm,200.0,5850.0,1.0,1.0,0.0,0.0,0.0,chr
69.22.163.dff,2012-02-12,00:00:36,500.0,86144.0,0001193125-09-052240,swy-20090103_lab.xml,304.0,,0.0,1.0,1.0,0.0,0.0,
69.22.163.dff,2012-02-12,00:00:36,500.0,1156375.0,0001193125-09-053974,cme-20081231_cal.xml,304.0,,0.0,1.0,1.0,0.0,0.0,
69.22.163.dff,2012-02-12,00:00:36,500.0,1196393.0,0000820318-09-000037,.txt-index.htm,200.0,6643.0,1.0,1.0,0.0,0.0,0.0,chr
69.22.163.dff,2012-02-12,00:00:36,500.0,789019.0,0001193125-09-054006,msft-20081231_pre.xml,304.0,,0.0,1.0,1.0,0.0,0.0,
69.22.163.dff,2012-02-12,00:00:36,500.0,102426.0,0001099343-09-000127,.txt-index.htm,200.0,5643.0,1.0,1.0,0.0,0.0,0.0,chr
69.22.163.dff,2012-02-12,00:00:36,500.0,90498.0,0001171843-09-000885,.txt-index.htm,200.0,6253.0,1.0,1.0,0.0,0.0,0.0,chr
69.31.73.fjf,2012-02-12,00:00:36,500.0,1054930.0,0000931763-99-000332,.txt,404.0,3451.0,0.0,1.0,1.0,0.0,1.0,
69.31.73.fjf,2012-02-12,00:00:36,500.0,785024.0,0001140361-06-003967,doc1.xml,200.0,4246.0,0.0,1.0,1.0,0.0,0.0,
69.31.73.fjf,2012-02-12,00:00:36,500.0,1136655.0,0001193125-08-060910,.txt,200.0,76001.0,0.0,1.0,1.0,0.0,0.0,
69.31.73.igj,2012-02-12,00:00:36,500.0,1054930.0,0000931763-99-000851,.txt,404.0,3451.0,0.0,1.0,1.0,0.0,1.0,
69.31.73.igj,2012-02-12,00:00:36,500.0,1054930.0,0000931763-99-000642,.txt,404.0,3451.0,0.0,1.0,1.0,0.0,1.0,
69.31.73.igj,2012-02-12,00:00:36,500.0,1054930.0,0000931763-99-000807,.txt,200.0,5298.0,0.0,1.0,1.0,0.0,0.0,
69.31.73.igj,2012-02-12,00:00:36,500.0,1054930.0,0000931763-99-000807,.txt,404.0,3451.0,0.0,1.0,1.0,0.0,1.0,
69.31.73.igj,2012-02-12,00:00:36,500.0,1114448.0,0001047469-12-000354,a2205643z20-f.htm,200.0,6878242.0,0.0,1.0,0.0,0.0,0.0,ipd
69.31.73.igj,2012-02-12,00:00:36,500.0,1054930.0,0000931763-99-000807,.txt,404.0,3451.0,0.0,1.0,1.0,0.0,1.0,
69.31.73.igj,2012-02-12,00:00:36,500.0,1054930.0,0000931763-99-000642,.txt,404.0,3451.0,0.0,1.0,1.0,0.0,1.0,
69.31.73.igj,2012-02-12,00:00:36,500.0,1136655.0,0001193125-08-041759,.txt,200.0,127142.0,0.0,1.0,1.0,0.0,0.0,
69.31.73.igj,2012-02-12,00:00:36,500.0,1054930.0,0000931763-99-000851,.txt,404.0,3451.0,0.0,1.0,1.0,0.0,1.0,
117.104.136.bic,2012-02-12,00:00:37,500.0,799850.0,0001019687-10-003196,-index.htm,200.0,6847.0,1.0,1.0,0.0,0.0,0.0,win
117.104.136.bic,2012-02-12,00:00:37,500.0,799850.0,0001019687-10-002892,-index.htm,200.0,6837.0,1.0,1.0,0.0,0.0,0.0,win
168.143.243.ajg,2012-02-12,00:00:37,500.0,785024.0,0001140361-06-003970,doc1.xml,200.0,4240.0,0.0,1.0,1.0,0.0,0.0,
209.170.78.hbf,2012-02-12,00:00:37,500.0,1332639.0,0001193125-07-086486,d6k.htm,200.0,12150.0,0.0,1.0,0.0,0.0,1.0,
216.246.75.aab,2012-02-12,00:00:37,500.0,1316631.0,0001193125-08-243181,lbtya-20080630.xml,200.0,1689481.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:37,500.0,200406.0,0000950123-08-016165,jnj-20080928_cal.xml,200.0,2438.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:37,500.0,748268.0,0001144204-11-051772,-index.htm,200.0,6327.0,1.0,1.0,0.0,0.0,1.0,
216.246.75.aab,2012-02-12,00:00:37,500.0,1316631.0,0001193125-08-243181,lbtya-20080630_lab.xml,200.0,80512.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:37,500.0,764180.0,0001157523-08-009573,mo-20080930_lab.xml,200.0,87263.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:37,500.0,764180.0,0001157523-08-009573,mo-20080930.xml,200.0,64835.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:37,500.0,1368007.0,0001193125-08-244486,nyx-20080930_pre.xml,200.0,707921.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:37,500.0,1167178.0,0001104659-12-008879,-index.htm,200.0,6684.0,1.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:37,500.0,1368007.0,0001193125-08-244486,nyx-20080930_cal.xml,200.0,83987.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:37,500.0,731766.0,0001193125-08-244551,unh-20071231_lab.xml,200.0,122922.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:37,500.0,1316631.0,0001193125-08-243181,lbtya-20080630.xml,200.0,1689481.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:37,500.0,200406.0,0000950123-08-016165,jnj-20080928_cal.xml,200.0,2438.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:37,500.0,748268.0,0001144204-11-051772,-index.htm,200.0,6327.0,1.0,1.0,0.0,0.0,1.0,
216.246.75.aab,2012-02-12,00:00:37,500.0,1316631.0,0001193125-08-243181,lbtya-20080630_lab.xml,200.0,80512.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:37,500.0,764180.0,0001157523-08-009573,mo-20080930_lab.xml,200.0,87263.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:37,500.0,764180.0,0001157523-08-009573,mo-20080930.xml,200.0,64835.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:37,500.0,1368007.0,0001193125-08-244486,nyx-20080930_pre.xml,200.0,707921.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:37,500.0,1167178.0,0001104659-12-008879,-index.htm,200.0,6684.0,1.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:37,500.0,1368007.0,0001193125-08-244486,nyx-20080930_cal.xml,200.0,83987.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:37,500.0,731766.0,0001193125-08-244551,unh-20071231_lab.xml,200.0,122922.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:37,500.0,874761.0,0001104659-08-071053,aes-20080930.xml,200.0,1051464.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:37,500.0,874761.0,0001104659-08-071053,aes-20080930_lab.xml,200.0,386366.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:37,500.0,51143.0,0001104659-08-071167,ibm-20081028.xml,200.0,1283127.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:37,500.0,1167178.0,0001104659-12-008877,a4.xml,304.0,,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:37,500.0,922621.0,0000950152-08-009389,erie-20080930_lab.xml,200.0,100526.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:37,500.0,922621.0,0000950152-08-009389,erie-20080930.xml,200.0,1342538.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:37,500.0,798081.0,0001144204-11-051846,-index.htm,200.0,6989.0,1.0,1.0,0.0,0.0,1.0,
216.246.75.aab,2012-02-12,00:00:37,500.0,8670.0,0000008670-08-000090,adp-20080930.xml,200.0,41120.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:37,500.0,30625.0,0000950134-08-021063,fls-20080930_pre.xml,200.0,1542146.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:37,500.0,30625.0,0000950134-08-021063,fls-20080930.xml,200.0,270414.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:37,500.0,1167178.0,0001104659-12-008878,a4.xml,304.0,,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:37,500.0,748268.0,0001144204-11-051774,-index.htm,200.0,6327.0,1.0,1.0,0.0,0.0,1.0,
216.246.75.aab,2012-02-12,00:00:37,500.0,200406.0,0000950123-08-016165,jnj-20080928.xml,200.0,645837.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:37,500.0,1316631.0,0001193125-08-243181,lbtya-20080630_pre.xml,200.0,66886.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:37,500.0,1316631.0,0001193125-08-243181,lbtya-20080630_cal.xml,200.0,41350.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:37,500.0,350797.0,0001144204-11-051731,-index.htm,200.0,7531.0,1.0,1.0,0.0,0.0,1.0,
216.246.75.aab,2012-02-12,00:00:37,500.0,764180.0,0001157523-08-009573,mo-20080930_pre.xml,200.0,54857.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:37,500.0,4281.0,0001193125-08-243438,aa-20080930_lab.xml,200.0,129615.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:37,500.0,4281.0,0001193125-08-243438,aa-20080930.xml,200.0,178219.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.afh,2012-02-12,00:00:37,500.0,944747.0,0001104659-12-007080,-index.htm,200.0,6111.0,1.0,0.0,0.0,10.0,0.0,lin
216.246.75.afh,2012-02-12,00:00:37,500.0,884905.0,0001193125-08-237648,px-20080930_pre.xml,200.0,954349.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.afh,2012-02-12,00:00:37,500.0,922621.0,0000950152-08-009389,erie-20080930_cal.xml,200.0,69346.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.bhf,2012-02-12,00:00:37,500.0,1472300.0,0001104659-12-008878,-index.htm,200.0,6681.0,1.0,1.0,1.0,0.0,0.0,
216.246.75.bhf,2012-02-12,00:00:37,500.0,1167178.0,0001104659-12-008877,-index.htm,200.0,6687.0,1.0,1.0,1.0,0.0,0.0,
69.22.163.bfc,2012-02-12,00:00:37,500.0,1471008.0,0001468823-09-000002,.txt-index.htm,200.0,5882.0,1.0,1.0,0.0,0.0,0.0,chr
69.22.163.bfc,2012-02-12,00:00:37,500.0,884905.0,0001193125-09-050775,px-20081231_lab.xml,304.0,,0.0,1.0,1.0,0.0,0.0,
69.22.163.bfc,2012-02-12,00:00:37,500.0,884905.0,0001193125-09-050775,px-20081231.xml,304.0,,0.0,1.0,1.0,0.0,0.0,
69.22.163.bfc,2012-02-12,00:00:37,500.0,86144.0,0001193125-09-052240,swy-20090103.xml,304.0,,0.0,1.0,1.0,0.0,0.0,
69.22.163.bfc,2012-02-12,00:00:37,500.0,356475.0,0001193125-09-183467,.txt-index.htm,200.0,6945.0,1.0,1.0,0.0,0.0,0.0,chr
69.22.163.bfc,2012-02-12,00:00:37,500.0,1091587.0,0001047469-09-002416,abb-20081231.xml,304.0,,0.0,1.0,1.0,0.0,0.0,
69.22.163.bfc,2012-02-12,00:00:37,500.0,1408501.0,0001463836-09-000005,.txt-index.htm,200.0,6695.0,1.0,1.0,0.0,0.0,0.0,chr
69.22.163.bfc,2012-02-12,00:00:37,500.0,884905.0,0001193125-09-050775,px-20081231.xml,304.0,,0.0,1.0,1.0,0.0,0.0,
69.22.163.bfc,2012-02-12,00:00:37,500.0,106532.0,0001144204-09-046285,.txt-index.htm,200.0,6698.0,1.0,1.0,0.0,0.0,0.0,chr
69.22.163.bfc,2012-02-12,00:00:37,500.0,1091587.0,0001047469-09-002416,abb-20081231.xml,304.0,,0.0,1.0,1.0,0.0,0.0,
69.22.163.bfc,2012-02-12,00:00:37,500.0,1408501.0,0001463836-09-000005,.txt-index.htm,200.0,6695.0,1.0,1.0,0.0,0.0,0.0,chr
69.22.163.bfc,2012-02-12,00:00:37,500.0,356475.0,0001193125-09-183467,.txt-index.htm,200.0,6945.0,1.0,1.0,0.0,0.0,0.0,chr
69.22.163.bfc,2012-02-12,00:00:37,500.0,86144.0,0001193125-09-052240,swy-20090103.xml,304.0,,0.0,1.0,1.0,0.0,0.0,
69.22.163.bfc,2012-02-12,00:00:37,500.0,106532.0,0001144204-09-046285,.txt-index.htm,200.0,6698.0,1.0,1.0,0.0,0.0,0.0,chr
69.22.163.bfc,2012-02-12,00:00:37,500.0,1142308.0,0001140361-09-019910,.txt-index.htm,200.0,6659.0,1.0,1.0,0.0,0.0,0.0,chr
69.22.163.bfc,2012-02-12,00:00:37,500.0,1422276.0,9999999995-09-002406,.txt-index.htm,200.0,77996.0,1.0,1.0,0.0,0.0,0.0,chr
69.22.163.bfc,2012-02-12,00:00:37,500.0,18349.0,0000914062-09-000423,.txt-index.htm,200.0,6738.0,1.0,1.0,0.0,0.0,0.0,chr
69.22.163.bfc,2012-02-12,00:00:37,500.0,1091587.0,0001047469-09-002416,abb-20081231_lab.xml,304.0,,0.0,1.0,1.0,0.0,0.0,
69.22.163.bfc,2012-02-12,00:00:37,500.0,916053.0,0001144204-09-046159,.txt-index.htm,200.0,73626.0,1.0,1.0,0.0,0.0,0.0,chr
69.22.163.bfc,2012-02-12,00:00:37,500.0,880799.0,0000024238-09-000007,.txt-index.htm,200.0,17797.0,1.0,1.0,0.0,0.0,0.0,chr
69.22.163.dff,2012-02-12,00:00:37,500.0,876409.0,0000312538-09-000010,.txt-index.htm,200.0,7976.0,1.0,1.0,0.0,0.0,0.0,chr
69.22.163.dff,2012-02-12,00:00:37,500.0,1426972.0,0000950123-09-038952,.txt-index.htm,200.0,25800.0,1.0,1.0,0.0,0.0,0.0,chr
69.22.163.dff,2012-02-12,00:00:37,500.0,1391673.0,0001104659-09-052273,.txt-index.htm,200.0,8912.0,1.0,1.0,0.0,0.0,0.0,chr
69.22.163.dff,2012-02-12,00:00:37,500.0,876409.0,0000312538-09-000010,.txt-index.htm,200.0,7976.0,1.0,1.0,0.0,0.0,0.0,chr
69.22.163.dff,2012-02-12,00:00:37,500.0,1426972.0,0000950123-09-038952,.txt-index.htm,200.0,25800.0,1.0,1.0,0.0,0.0,0.0,chr
69.22.163.dff,2012-02-12,00:00:37,500.0,1391673.0,0001104659-09-052273,.txt-index.htm,200.0,8912.0,1.0,1.0,0.0,0.0,0.0,chr
69.22.163.dff,2012-02-12,00:00:37,500.0,822671.0,0000928816-09-000943,.txt-index.htm,200.0,8908.0,1.0,1.0,0.0,0.0,0.0,chr
69.22.163.dff,2012-02-12,00:00:37,500.0,842891.0,0000950123-09-038846,.txt-index.htm,200.0,5551.0,1.0,1.0,0.0,0.0,0.0,chr
69.22.163.dff,2012-02-12,00:00:37,500.0,1069469.0,0000919574-09-015033,.txt-index.htm,200.0,7872.0,1.0,1.0,0.0,0.0,0.0,chr
69.22.163.dff,2012-02-12,00:00:37,500.0,52848.0,0000932471-09-001594,.txt-index.htm,200.0,7197.0,1.0,1.0,0.0,0.0,0.0,chr
69.22.163.dff,2012-02-12,00:00:37,500.0,1211396.0,0001211396-09-000005,.txt-index.htm,200.0,6692.0,1.0,1.0,0.0,0.0,0.0,chr
69.22.163.dff,2012-02-12,00:00:37,500.0,80424.0,0001193125-09-183532,.txt-index.htm,200.0,15106.0,1.0,1.0,0.0,0.0,0.0,chr
69.31.73.fjf,2012-02-12,00:00:37,500.0,1054930.0,0000931763-99-000076,.txt,404.0,3451.0,0.0,1.0,1.0,0.0,1.0,
69.31.73.fjf,2012-02-12,00:00:37,500.0,1054930.0,0000931763-99-000642,.txt,200.0,212572.0,0.0,1.0,1.0,0.0,0.0,
69.31.73.fjf,2012-02-12,00:00:37,500.0,97854.0,0001297492-06-000087,edgar.xml,200.0,10563.0,0.0,1.0,1.0,0.0,0.0,
69.31.73.fjf,2012-02-12,00:00:37,500.0,1054930.0,0000931763-99-000642,.txt,200.0,212572.0,0.0,1.0,1.0,0.0,0.0,
69.31.73.fjf,2012-02-12,00:00:37,500.0,1054930.0,0000017283-99-000138,.txt,404.0,3451.0,0.0,1.0,1.0,0.0,1.0,
69.31.73.fjf,2012-02-12,00:00:37,500.0,1054930.0,0000931763-99-000331,.txt,200.0,10195.0,0.0,1.0,1.0,0.0,0.0,
69.31.73.igj,2012-02-12,00:00:37,500.0,1054930.0,0000017283-99-000138,.txt,200.0,11684.0,0.0,1.0,1.0,0.0,0.0,
69.31.73.igj,2012-02-12,00:00:37,500.0,1054930.0,0000931763-99-000331,.txt,404.0,3451.0,0.0,1.0,1.0,0.0,1.0,
69.31.73.igj,2012-02-12,00:00:37,500.0,1054930.0,0000931763-99-000076,.txt,200.0,60757.0,0.0,1.0,1.0,0.0,0.0,
69.31.73.igj,2012-02-12,00:00:37,500.0,1136655.0,0001193125-08-005524,.txt,200.0,14353.0,0.0,1.0,1.0,0.0,0.0,
71.34.59.jig,2012-02-12,00:00:37,500.0,1293643.0,0000905148-08-004940,.txt,200.0,48862.0,0.0,1.0,1.0,0.0,0.0,
96.7.251.jig,2012-02-12,00:00:37,500.0,1157408.0,0001104659-12-008764,.txt,200.0,187103.0,0.0,1.0,1.0,0.0,0.0,
117.104.136.bic,2012-02-12,00:00:38,500.0,799850.0,0001019687-10-003189,-index.htm,200.0,6825.0,1.0,1.0,0.0,0.0,0.0,win
117.104.136.bic,2012-02-12,00:00:38,500.0,799850.0,0001019687-10-003149,-index.htm,200.0,6852.0,1.0,1.0,0.0,0.0,0.0,win
168.143.243.ajg,2012-02-12,00:00:38,500.0,1119954.0,0000718940-03-000017,-index.htm,200.0,7531.0,1.0,0.0,0.0,1.0,0.0,win
171.161.160.jde,2012-02-12,00:00:38,500.0,18647.0,0001061393-11-000105,form424b5.htm,200.0,44324.0,0.0,1.0,0.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:38,500.0,1472308.0,0001104659-12-008877,-index.htm,200.0,6687.0,1.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:38,500.0,933738.0,0001157523-08-009470,eng-20080930_pre.xml,200.0,11544.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:38,500.0,318771.0,0000318771-08-000021,dna-20080930_pre.xml,200.0,348317.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:38,500.0,899749.0,0001193125-08-240848,hr-20080930_cal.xml,200.0,66586.0,0.0,1.0,1.0,0.0,0.0,
216.246.75.aab,2012-02-12,00:00:38,500.0,1167178.0,0001104659-12-008878,-index.htm,200.0,6681.0,1.0,1.0,1.0,0.0,0.0,
